REGION,Year,Age,Grades
Central,2011,GR11,89
Central,2011,GR12,154
Finger Lakes,2011,GR1,25
Finger Lakes,2011,GR2,25
Finger Lakes,2011,GR3,33
Finger Lakes,2011,GR4,31
Finger Lakes,2011,GR5,30
Finger Lakes,2011,GR6,31
Finger Lakes,2011,GR7,27
Finger Lakes,2011,GR8,25
Finger Lakes,2011,GR9,24
Finger Lakes,2011,GR10,16
Finger Lakes,2011,GR11,25
Finger Lakes,2011,GR12,26
Hudson Valley,2011,GR1,109
Hudson Valley,2011,GR2,96
Hudson Valley,2011,GR3,109
Hudson Valley,2011,GR4,109
Hudson Valley,2011,GR5,96
Hudson Valley,2011,GR6,98
Hudson Valley,2011,GR7,82
Hudson Valley,2011,GR8,97
Hudson Valley,2011,GR9,114
Hudson Valley,2011,GR10,69
Hudson Valley,2011,GR11,91
Hudson Valley,2011,GR12,88
Finger Lakes,2011,GR1,0
Finger Lakes,2011,GR2,5
Finger Lakes,2011,GR3,5
Finger Lakes,2011,GR4,0
Finger Lakes,2011,GR5,0
Finger Lakes,2011,GR6,5
Finger Lakes,2011,GR7,0
Finger Lakes,2011,GR8,0
Finger Lakes,2011,GR9,6
Finger Lakes,2011,GR10,5
Finger Lakes,2011,GR11,6
Finger Lakes,2011,GR12,11
Central,2011,GR1,59
Central,2011,GR2,50
Central,2011,GR3,46
Central,2011,GR4,57
Central,2011,GR5,57
Central,2011,GR6,39
Central,2011,GR7,40
Central,2011,GR8,37
Central,2011,GR9,52
Central,2011,GR10,61
Central,2011,GR11,74
Central,2011,GR12,87
Mohawk,2011,GR1,7
Mohawk,2011,GR2,6
Mohawk,2011,GR3,5
Mohawk,2011,GR4,0
Mohawk,2011,GR5,0
Mohawk,2011,GR6,8
Mohawk,2011,GR7,7
Mohawk,2011,GR8,6
Mohawk,2011,GR9,0
Mohawk,2011,GR10,6
Mohawk,2011,GR11,5
Mohawk,2011,GR12,12
Hudson Valley,2011,GR1,19
Hudson Valley,2011,GR2,17
Hudson Valley,2011,GR3,19
Hudson Valley,2011,GR4,15
Hudson Valley,2011,GR5,14
Hudson Valley,2011,GR6,13
Hudson Valley,2011,GR7,15
Hudson Valley,2011,GR8,10
Hudson Valley,2011,GR9,12
Hudson Valley,2011,GR10,5
Hudson Valley,2011,GR11,10
Hudson Valley,2011,GR12,6
New York City,2011,GR1,946
New York City,2011,GR2,841
New York City,2011,GR3,788
New York City,2011,GR4,782
New York City,2011,GR5,680
New York City,2011,GR6,731
New York City,2011,GR7,621
New York City,2011,GR8,580
New York City,2011,GR9,852
New York City,2011,GR10,624
New York City,2011,GR11,464
New York City,2011,GR12,425
Capital,2011,GR1,43
Capital,2011,GR2,35
Capital,2011,GR3,40
Capital,2011,GR4,51
Capital,2011,GR5,39
Capital,2011,GR6,34
Capital,2011,GR7,32
Capital,2011,GR8,36
Capital,2011,GR9,35
Capital,2011,GR10,28
Capital,2011,GR11,24
Capital,2011,GR12,39
New York City,2011,GR1,176
New York City,2011,GR2,144
New York City,2011,GR3,126
New York City,2011,GR4,126
New York City,2011,GR5,107
New York City,2011,GR6,134
New York City,2011,GR7,111
New York City,2011,GR8,128
New York City,2011,GR9,203
New York City,2011,GR10,156
New York City,2011,GR11,100
New York City,2011,GR12,74
Hudson Valley,2011,GR1,51
Hudson Valley,2011,GR2,35
Hudson Valley,2011,GR3,41
Hudson Valley,2011,GR4,33
Hudson Valley,2011,GR5,43
Hudson Valley,2011,GR6,36
Hudson Valley,2011,GR7,45
Hudson Valley,2011,GR8,33
Hudson Valley,2011,GR9,81
Hudson Valley,2011,GR10,44
Hudson Valley,2011,GR11,28
Hudson Valley,2011,GR12,18
Capital,2011,GR1,45
Capital,2011,GR2,51
Capital,2011,GR3,39
Capital,2011,GR4,28
Capital,2011,GR5,24
Capital,2011,GR6,24
Capital,2011,GR7,24
Capital,2011,GR8,28
Capital,2011,GR9,41
Capital,2011,GR10,26
Capital,2011,GR11,22
Capital,2011,GR12,37
Capital,2011,GR1,32
Capital,2011,GR2,23
Capital,2011,GR3,27
Capital,2011,GR4,16
Capital,2011,GR5,24
Capital,2011,GR6,26
Capital,2011,GR7,12
Capital,2011,GR8,18
Capital,2011,GR9,26
Capital,2011,GR10,15
Capital,2011,GR11,9
Capital,2011,GR12,12
Mohawk,2011,GR1,6
Mohawk,2011,GR2,16
Mohawk,2011,GR3,21
Mohawk,2011,GR4,14
Mohawk,2011,GR5,26
Mohawk,2011,GR6,14
Mohawk,2011,GR7,10
Mohawk,2011,GR8,17
Mohawk,2011,GR9,21
Mohawk,2011,GR10,17
Mohawk,2011,GR11,13
Mohawk,2011,GR12,12
Southern Tier,2011,GR1,5
Southern Tier,2011,GR2,5
Southern Tier,2011,GR3,0
Southern Tier,2011,GR4,0
Southern Tier,2011,GR5,0
Southern Tier,2011,GR6,0
Southern Tier,2011,GR7,0
Southern Tier,2011,GR8,0
Southern Tier,2011,GR9,0
Southern Tier,2011,GR10,0
Southern Tier,2011,GR11,0
Southern Tier,2011,GR12,0
Finger Lakes,2011,GR1,8
Finger Lakes,2011,GR2,5
Finger Lakes,2011,GR3,5
Finger Lakes,2011,GR4,10
Finger Lakes,2011,GR5,10
Finger Lakes,2011,GR6,9
Finger Lakes,2011,GR7,9
Finger Lakes,2011,GR8,6
Finger Lakes,2011,GR9,15
Finger Lakes,2011,GR10,10
Finger Lakes,2011,GR11,14
Finger Lakes,2011,GR12,10
NA,2011,GR1,50
NA,2011,GR2,32
NA,2011,GR3,44
NA,2011,GR4,46
NA,2011,GR5,32
NA,2011,GR6,31
NA,2011,GR7,30
NA,2011,GR8,25
NA,2011,GR9,21
NA,2011,GR10,26
NA,2011,GR11,38
NA,2011,GR12,49
Southern Tier,2011,GR1,18
Southern Tier,2011,GR2,16
Southern Tier,2011,GR3,14
Southern Tier,2011,GR4,14
Southern Tier,2011,GR5,9
Southern Tier,2011,GR6,9
Southern Tier,2011,GR7,12
Southern Tier,2011,GR8,13
Southern Tier,2011,GR9,7
Southern Tier,2011,GR10,12
Southern Tier,2011,GR11,7
Southern Tier,2011,GR12,10
Long Island,2011,GR1,307
Long Island,2011,GR2,312
Long Island,2011,GR3,294
Long Island,2011,GR4,266
Long Island,2011,GR5,298
Long Island,2011,GR6,276
Long Island,2011,GR7,271
Long Island,2011,GR8,249
Long Island,2011,GR9,296
Long Island,2011,GR10,290
Long Island,2011,GR11,274
Long Island,2011,GR12,379
Hudson Valley,2011,GR1,64
Hudson Valley,2011,GR2,51
Hudson Valley,2011,GR3,40
Hudson Valley,2011,GR4,40
Hudson Valley,2011,GR5,45
Hudson Valley,2011,GR6,25
Hudson Valley,2011,GR7,50
Hudson Valley,2011,GR8,33
Hudson Valley,2011,GR9,43
Hudson Valley,2011,GR10,34
Hudson Valley,2011,GR11,31
Hudson Valley,2011,GR12,41
Southern Tier,2011,GR1,24
Southern Tier,2011,GR2,37
Southern Tier,2011,GR3,39
Southern Tier,2011,GR4,18
Southern Tier,2011,GR5,33
Southern Tier,2011,GR6,29
Southern Tier,2011,GR7,34
Southern Tier,2011,GR8,30
Southern Tier,2011,GR9,36
Southern Tier,2011,GR10,30
Southern Tier,2011,GR11,33
Southern Tier,2011,GR12,19
Southern Tier,2011,GR1,8
Southern Tier,2011,GR2,11
Southern Tier,2011,GR3,9
Southern Tier,2011,GR4,7
Southern Tier,2011,GR5,10
Southern Tier,2011,GR6,5
Southern Tier,2011,GR7,10
Southern Tier,2011,GR8,9
Southern Tier,2011,GR9,12
Southern Tier,2011,GR10,9
Southern Tier,2011,GR11,8
Southern Tier,2011,GR12,20
Hudson Valley,2011,GR1,42
Hudson Valley,2011,GR2,35
Hudson Valley,2011,GR3,35
Hudson Valley,2011,GR4,34
Hudson Valley,2011,GR5,36
Hudson Valley,2011,GR6,37
Hudson Valley,2011,GR7,35
Hudson Valley,2011,GR8,32
Hudson Valley,2011,GR9,51
Hudson Valley,2011,GR10,55
Hudson Valley,2011,GR11,42
Hudson Valley,2011,GR12,51
Capital,2011,GR1,22
Capital,2011,GR2,16
Capital,2011,GR3,8
Capital,2011,GR4,13
Capital,2011,GR5,13
Capital,2011,GR6,7
Capital,2011,GR7,9
Capital,2011,GR8,6
Capital,2011,GR9,10
Capital,2011,GR10,12
Capital,2011,GR11,12
Capital,2011,GR12,22
Capital,2011,GR1,19
Capital,2011,GR2,12
Capital,2011,GR3,14
Capital,2011,GR4,0
Capital,2011,GR5,11
Capital,2011,GR6,17
Capital,2011,GR7,8
Capital,2011,GR8,10
Capital,2011,GR9,14
Capital,2011,GR10,15
Capital,2011,GR11,16
Capital,2011,GR12,27
Finger Lakes,2011,GR1,16
Finger Lakes,2011,GR2,21
Finger Lakes,2011,GR3,21
Finger Lakes,2011,GR4,11
Finger Lakes,2011,GR5,21
Finger Lakes,2011,GR6,18
Finger Lakes,2011,GR7,21
Finger Lakes,2011,GR8,10
Finger Lakes,2011,GR9,19
Finger Lakes,2011,GR10,16
Finger Lakes,2011,GR11,17
Finger Lakes,2011,GR12,30
Hudson Valley,2011,GR1,198
Hudson Valley,2011,GR2,185
Hudson Valley,2011,GR3,206
Hudson Valley,2011,GR4,184
Hudson Valley,2011,GR5,164
Hudson Valley,2011,GR6,164
Hudson Valley,2011,GR7,152
Hudson Valley,2011,GR8,166
Hudson Valley,2011,GR9,165
Hudson Valley,2011,GR10,153
Hudson Valley,2011,GR11,119
Hudson Valley,2011,GR12,118
Finger Lakes,2011,GR1,10
Finger Lakes,2011,GR2,0
Finger Lakes,2011,GR3,9
Finger Lakes,2011,GR4,6
Finger Lakes,2011,GR5,0
Finger Lakes,2011,GR6,0
Finger Lakes,2011,GR7,0
Finger Lakes,2011,GR8,0
Finger Lakes,2011,GR9,0
Finger Lakes,2011,GR10,0
Finger Lakes,2011,GR11,5
Finger Lakes,2011,GR12,11
Finger Lakes,2011,GR1,5
Finger Lakes,2011,GR2,10
Finger Lakes,2011,GR3,8
Finger Lakes,2011,GR4,0
Finger Lakes,2011,GR5,8
Finger Lakes,2011,GR6,5
Finger Lakes,2011,GR7,6
Finger Lakes,2011,GR8,0
Finger Lakes,2011,GR9,0
Finger Lakes,2011,GR10,0
Finger Lakes,2011,GR11,0
Finger Lakes,2011,GR12,0
Capital,2012,GR1,68
Capital,2012,GR2,81
Capital,2012,GR3,58
Capital,2012,GR4,71
Capital,2012,GR5,49
Capital,2012,GR6,58
Capital,2012,GR7,49
Capital,2012,GR8,58
Capital,2012,GR9,62
Capital,2012,GR10,54
Capital,2012,GR11,41
Capital,2012,GR12,25
Western,2012,GR1,7
Western,2012,GR2,14
Western,2012,GR3,12
Western,2012,GR4,10
Western,2012,GR5,0
Western,2012,GR6,6
Western,2012,GR7,7
Western,2012,GR8,6
Western,2012,GR9,6
Western,2012,GR10,0
Western,2012,GR11,0
Western,2012,GR12,8
New York City,2012,GR1,3146
New York City,2012,GR2,2795
New York City,2012,GR3,2402
New York City,2012,GR4,2222
New York City,2012,GR5,2107
New York City,2012,GR6,2073
New York City,2012,GR7,1796
New York City,2012,GR8,1766
New York City,2012,GR9,1749
New York City,2012,GR10,1214
New York City,2012,GR11,793
New York City,2012,GR12,643
Southern Tier,2012,GR1,52
Southern Tier,2012,GR2,52
Southern Tier,2012,GR3,49
Southern Tier,2012,GR4,48
Southern Tier,2012,GR5,38
Southern Tier,2012,GR6,44
Southern Tier,2012,GR7,39
Southern Tier,2012,GR8,52
Southern Tier,2012,GR9,50
Southern Tier,2012,GR10,41
Southern Tier,2012,GR11,44
Southern Tier,2012,GR12,66
Western,2012,GR1,9
Western,2012,GR2,9
Western,2012,GR3,12
Western,2012,GR4,13
Western,2012,GR5,14
Western,2012,GR6,10
Western,2012,GR7,11
Western,2012,GR8,12
Western,2012,GR9,11
Western,2012,GR10,12
Western,2012,GR11,14
Western,2012,GR12,16
Central,2012,GR1,17
Central,2012,GR2,20
Central,2012,GR3,11
Central,2012,GR4,11
Central,2012,GR5,11
Central,2012,GR6,10
Central,2012,GR7,6
Central,2012,GR8,10
Central,2012,GR9,9
Central,2012,GR10,10
Central,2012,GR11,0
Central,2012,GR12,11
Western,2012,GR1,30
Western,2012,GR2,25
Western,2012,GR3,22
Western,2012,GR4,20
Western,2012,GR5,32
Western,2012,GR6,24
Western,2012,GR7,21
Western,2012,GR8,25
Western,2012,GR9,20
Western,2012,GR10,21
Western,2012,GR11,28
Western,2012,GR12,31
Southern Tier,2012,GR1,5
Southern Tier,2012,GR2,8
Southern Tier,2012,GR3,9
Southern Tier,2012,GR4,8
Southern Tier,2012,GR5,5
Southern Tier,2012,GR6,8
Southern Tier,2012,GR7,10
Southern Tier,2012,GR8,6
Southern Tier,2012,GR9,0
Southern Tier,2012,GR10,0
Southern Tier,2012,GR11,0
Southern Tier,2012,GR12,0
Southern Tier,2012,GR1,8
Southern Tier,2012,GR2,10
Southern Tier,2012,GR3,6
Southern Tier,2012,GR4,11
Southern Tier,2012,GR5,10
Southern Tier,2012,GR6,10
Southern Tier,2012,GR7,12
Southern Tier,2012,GR8,8
Southern Tier,2012,GR9,14
Southern Tier,2012,GR10,6
Southern Tier,2012,GR11,8
Southern Tier,2012,GR12,14
North Country,2012,GR1,11
North Country,2012,GR2,14
North Country,2012,GR3,10
North Country,2012,GR4,9
North Country,2012,GR5,0
North Country,2012,GR6,8
North Country,2012,GR7,8
North Country,2012,GR8,8
North Country,2012,GR9,10
North Country,2012,GR10,8
North Country,2012,GR11,8
North Country,2012,GR12,8
Capital,2012,GR1,14
Capital,2012,GR2,16
Capital,2012,GR3,13
Capital,2012,GR4,14
Capital,2012,GR5,12
Capital,2012,GR6,18
Capital,2012,GR7,5
Capital,2012,GR8,11
Capital,2012,GR9,21
Capital,2012,GR10,10
Capital,2012,GR11,15
Capital,2012,GR12,18
Central,2012,GR1,6
Central,2012,GR2,6
Central,2012,GR3,6
Central,2012,GR4,0
Central,2012,GR5,12
Central,2012,GR6,5
Central,2012,GR7,5
Central,2012,GR8,6
Central,2012,GR9,8
Central,2012,GR10,0
Central,2012,GR11,5
Central,2012,GR12,0
Southern Tier,2012,GR1,0
Southern Tier,2012,GR2,0
Southern Tier,2012,GR3,0
Southern Tier,2012,GR4,0
Southern Tier,2012,GR5,5
Southern Tier,2012,GR6,0
Southern Tier,2012,GR7,9
Southern Tier,2012,GR8,0
Southern Tier,2012,GR9,5
Southern Tier,2012,GR10,8
Southern Tier,2012,GR11,0
Southern Tier,2012,GR12,0
Hudson Valley,2012,GR1,38
Hudson Valley,2012,GR2,44
Hudson Valley,2012,GR3,52
Hudson Valley,2012,GR4,47
Hudson Valley,2012,GR5,46
Hudson Valley,2012,GR6,45
Hudson Valley,2012,GR7,37
Hudson Valley,2012,GR8,36
Hudson Valley,2012,GR9,46
Hudson Valley,2012,GR10,43
Hudson Valley,2012,GR11,41
Hudson Valley,2012,GR12,47
Western,2012,GR1,143
Western,2012,GR2,123
Western,2012,GR3,115
Western,2012,GR4,105
Western,2012,GR5,117
Western,2012,GR6,104
Western,2012,GR7,99
Western,2012,GR8,99
Western,2012,GR9,107
Western,2012,GR10,89
Western,2012,GR11,82
Western,2012,GR12,106
North Country,2012,GR1,0
North Country,2012,GR2,0
North Country,2012,GR3,0
North Country,2012,GR4,0
North Country,2012,GR5,0
North Country,2012,GR6,0
North Country,2012,GR7,0
North Country,2012,GR8,0
North Country,2012,GR9,0
North Country,2012,GR10,0
North Country,2012,GR11,0
North Country,2012,GR12,0
North Country,2012,GR1,13
North Country,2012,GR2,20
North Country,2012,GR3,10
North Country,2012,GR4,9
North Country,2012,GR5,0
North Country,2012,GR6,8
North Country,2012,GR7,11
North Country,2012,GR8,6
North Country,2012,GR9,10
North Country,2012,GR10,0
North Country,2012,GR11,7
North Country,2012,GR12,16
Mohawk,2012,GR1,13
Mohawk,2012,GR2,16
Mohawk,2012,GR3,6
Mohawk,2012,GR4,0
Mohawk,2012,GR5,8
Mohawk,2012,GR6,5
Mohawk,2012,GR7,11
Mohawk,2012,GR8,8
Mohawk,2012,GR9,6
Mohawk,2012,GR10,9
Mohawk,2012,GR11,5
Mohawk,2012,GR12,7
Finger Lakes,2012,GR1,0
Finger Lakes,2012,GR2,7
Finger Lakes,2012,GR3,0
Finger Lakes,2012,GR4,6
Finger Lakes,2012,GR5,6
Finger Lakes,2012,GR6,6
Finger Lakes,2012,GR7,5
Finger Lakes,2012,GR8,7
Finger Lakes,2012,GR9,0
Finger Lakes,2012,GR10,6
Finger Lakes,2012,GR11,0
Finger Lakes,2012,GR12,5
Capital,2012,GR1,8
Capital,2012,GR2,17
Capital,2012,GR3,9
Capital,2012,GR4,9
Capital,2012,GR5,9
Capital,2012,GR6,8
Capital,2012,GR7,9
Capital,2012,GR8,9
Capital,2012,GR9,11
Capital,2012,GR10,10
Capital,2012,GR11,8
Capital,2012,GR12,17
North Country,2012,GR1,0
North Country,2012,GR2,0
North Country,2012,GR3,0
North Country,2012,GR4,0
North Country,2012,GR5,0
North Country,2012,GR6,0
North Country,2012,GR7,0
North Country,2012,GR8,0
North Country,2012,GR9,0
North Country,2012,GR10,0
North Country,2012,GR11,0
North Country,2012,GR12,0
Mohawk,2012,GR1,0
Mohawk,2012,GR2,0
Mohawk,2012,GR3,0
Mohawk,2012,GR4,0
Mohawk,2012,GR5,0
Mohawk,2012,GR6,0
Mohawk,2012,GR7,0
Mohawk,2012,GR8,5
Mohawk,2012,GR9,7
Mohawk,2012,GR10,5
Mohawk,2012,GR11,0
Mohawk,2012,GR12,6
North Country,2012,GR1,19
North Country,2012,GR2,26
North Country,2012,GR3,16
North Country,2012,GR4,15
North Country,2012,GR5,20
North Country,2012,GR6,21
North Country,2012,GR7,10
North Country,2012,GR8,18
North Country,2012,GR9,17
North Country,2012,GR10,11
North Country,2012,GR11,15
North Country,2012,GR12,17
New York City,2012,GR1,2256
New York City,2012,GR2,1947
New York City,2012,GR3,1835
New York City,2012,GR4,1599
New York City,2012,GR5,1543
New York City,2012,GR6,1545
New York City,2012,GR7,1372
New York City,2012,GR8,1346
New York City,2012,GR9,1657
New York City,2012,GR10,1516
New York City,2012,GR11,912
New York City,2012,GR12,993
North Country,2012,GR1,0
North Country,2012,GR2,6
North Country,2012,GR3,5
North Country,2012,GR4,0
North Country,2012,GR5,6
North Country,2012,GR6,0
North Country,2012,GR7,0
North Country,2012,GR8,0
North Country,2012,GR9,0
North Country,2012,GR10,0
North Country,2012,GR11,5
North Country,2012,GR12,6
Finger Lakes,2012,GR1,12
Finger Lakes,2012,GR2,12
Finger Lakes,2012,GR3,12
Finger Lakes,2012,GR4,5
Finger Lakes,2012,GR5,5
Finger Lakes,2012,GR6,10
Finger Lakes,2012,GR7,8
Finger Lakes,2012,GR8,0
Finger Lakes,2012,GR9,8
Finger Lakes,2012,GR10,8
Finger Lakes,2012,GR11,8
Finger Lakes,2012,GR12,0
Central,2012,GR1,9
Central,2012,GR2,7
Central,2012,GR3,5
Central,2012,GR4,0
Central,2012,GR5,7
Central,2012,GR6,0
Central,2012,GR7,0
Central,2012,GR8,0
Central,2012,GR9,0
Central,2012,GR10,7
Central,2012,GR11,6
Central,2012,GR12,7
Finger Lakes,2012,GR1,236
Finger Lakes,2012,GR2,217
Finger Lakes,2012,GR3,176
Finger Lakes,2012,GR4,207
Finger Lakes,2012,GR5,171
Finger Lakes,2012,GR6,171
Finger Lakes,2012,GR7,163
Finger Lakes,2012,GR8,178
Finger Lakes,2012,GR9,196
Finger Lakes,2012,GR10,135
Finger Lakes,2012,GR11,121
Finger Lakes,2012,GR12,137
Mohawk,2012,GR1,20
Mohawk,2012,GR2,21
Mohawk,2012,GR3,12
Mohawk,2012,GR4,11
Mohawk,2012,GR5,23
Mohawk,2012,GR6,8
Mohawk,2012,GR7,14
Mohawk,2012,GR8,12
Mohawk,2012,GR9,6
Mohawk,2012,GR10,5
Mohawk,2012,GR11,5
Mohawk,2012,GR12,5
Long Island,2012,GR1,236
Long Island,2012,GR2,229
Long Island,2012,GR3,234
Long Island,2012,GR4,254
Long Island,2012,GR5,243
Long Island,2012,GR6,230
Long Island,2012,GR7,273
Long Island,2012,GR8,250
Long Island,2012,GR9,283
Long Island,2012,GR10,213
Long Island,2012,GR11,206
Long Island,2012,GR12,235
New York City,2012,GR1,1387
New York City,2012,GR2,1141
New York City,2012,GR3,1017
New York City,2012,GR4,965
New York City,2012,GR5,915
New York City,2012,GR6,894
New York City,2012,GR7,804
New York City,2012,GR8,754
New York City,2012,GR9,1401
New York City,2012,GR10,968
New York City,2012,GR11,597
New York City,2012,GR12,536
Western,2012,GR1,16
Western,2012,GR2,18
Western,2012,GR3,9
Western,2012,GR4,9
Western,2012,GR5,16
Western,2012,GR6,15
Western,2012,GR7,13
Western,2012,GR8,18
Western,2012,GR9,12
Western,2012,GR10,24
Western,2012,GR11,15
Western,2012,GR12,21
Mohawk,2012,GR1,13
Mohawk,2012,GR2,19
Mohawk,2012,GR3,23
Mohawk,2012,GR4,11
Mohawk,2012,GR5,11
Mohawk,2012,GR6,10
Mohawk,2012,GR7,9
Mohawk,2012,GR8,10
Mohawk,2012,GR9,14
Mohawk,2012,GR10,8
Mohawk,2012,GR11,14
Mohawk,2012,GR12,12
Central,2012,GR1,147
Central,2012,GR2,108
Central,2012,GR3,103
Central,2012,GR4,86
Central,2012,GR5,113
Central,2012,GR6,100
Central,2012,GR7,80
Central,2012,GR8,83
Central,2012,GR9,139
Central,2012,GR10,86
Central,2012,GR11,75
Central,2012,GR12,133
Finger Lakes,2012,GR1,25
Finger Lakes,2012,GR2,23
Finger Lakes,2012,GR3,28
Finger Lakes,2012,GR4,30
Finger Lakes,2012,GR5,32
Finger Lakes,2012,GR6,28
Finger Lakes,2012,GR7,29
Finger Lakes,2012,GR8,25
Finger Lakes,2012,GR9,20
Finger Lakes,2012,GR10,21
Finger Lakes,2012,GR11,23
Finger Lakes,2012,GR12,19
Hudson Valley,2012,GR1,95
Hudson Valley,2012,GR2,137
Hudson Valley,2012,GR3,106
Hudson Valley,2012,GR4,117
Hudson Valley,2012,GR5,101
Hudson Valley,2012,GR6,108
Hudson Valley,2012,GR7,112
Hudson Valley,2012,GR8,96
Hudson Valley,2012,GR9,109
Hudson Valley,2012,GR10,107
Hudson Valley,2012,GR11,71
Hudson Valley,2012,GR12,98
Finger Lakes,2012,GR1,10
Finger Lakes,2012,GR2,10
Finger Lakes,2012,GR3,10
Finger Lakes,2012,GR4,7
Finger Lakes,2012,GR5,0
Finger Lakes,2012,GR6,7
Finger Lakes,2012,GR7,11
Finger Lakes,2012,GR8,0
Finger Lakes,2012,GR9,7
Finger Lakes,2012,GR10,5
Finger Lakes,2012,GR11,0
Finger Lakes,2012,GR12,17
Central,2012,GR1,57
Central,2012,GR2,45
Central,2012,GR3,38
Central,2012,GR4,32
Central,2012,GR5,38
Central,2012,GR6,41
Central,2012,GR7,31
